1.2199,1.2505,-1.0500,1.4029,-2.4312
-0.6687,-0.2219,-2.2604,1.1111,-0.7185
-0.1603,0.9765,0.0596,0.0746,-0.0438
-1.9303,0.8504,-0.4383,0.7497,0.4522
-1.2897,1.1241,-0.5946,0.0950,0.9016
-0.4905,-0.2610,-1.6724,1.2583,0.2124
0.5577,-0.3388,1.3278,1.4194,0.7481
0.5235,0.7692,0.4083,0.9829,0.2468
-0.2954,-1.0203,-1.1539,0.6883,-1.0327
-0.2418,-0.4306,-0.5392,0.9308,0.0823
0.5452,-0.1476,1.7358,0.5177,0.1475
-0.8411,-0.5190,-0.7857,1.2940,0.2739
-1.0123,-0.7344,-0.2184,1.1856,0.0451
0.1499,-1.0330,-0.3099,0.0392,-0.0052
-0.6573,-0.7329,-0.8774,-0.8943,-1.6878
0.7644,-0.6689,0.6728,0.7886,-0.2367
0.1858,-0.4097,-0.5497,-0.4059,0.4868
-1.0761,0.5247,-0.9591,-0.2928,-0.5089
0.1683,-0.6151,0.0357,0.5789,-0.1469
0.6821,-0.4032,1.4334,1.0288,0.1688
0.8380,0.4793,0.6364,0.7176,-0.8542
-0.3681,-0.0538,-0.0760,-0.2181,-0.6985
-0.5390,0.0916,-1.0864,-0.9105,1.5472
-0.3967,1.3089,-0.2542,-0.4413,-1.2875
-0.3249,1.2412,0.1831,-0.8380,-0.0229
0.9181,0.4698,-0.7445,-0.4554,-0.0475
-0.3530,-0.5330,0.6903,-0.2959,-0.4871
-0.5191,-0.0728,0.4336,0.4486,0.9176
0.5650,-1.9903,0.8175,-0.2729,1.0758
-0.0990,-0.1057,-0.0385,-0.0054,-0.6159
0.7518,-0.1089,0.2037,-1.3740,-0.9180
0.4942,-0.1470,0.6198,-0.8374,-0.5898
0.4895,-0.7275,0.7222,0.1712,-0.0607
0.3114,0.9214,0.9521,-1.5860,0.3839
-0.5227,1.5278,0.2690,-0.5531,-1.6439
1.1333,0.1846,0.6116,0.0621,0.0916
1.4879,0.6940,0.2953,1.2704,0.3297
-0.5963,-1.8791,2.0536,1.0495,0.3368
-0.2105,-0.0195,0.6652,0.3275,0.7263
-1.0542,0.2558,-1.9687,1.4258,-1.4657
2.4453,0.8393,-0.3591,0.1748,-0.9588
-0.2670,0.9300,-0.7247,-0.7956,-1.3513
-0.9682,0.1626,-0.6523,-0.1691,-0.4571
-1.3355,0.6180,-0.0369,-0.3698,1.3303
0.0991,-0.6075,-0.0631,-0.4756,0.4775
-0.3543,0.5892,-0.1200,1.0939,-0.3498
2.1945,0.9485,0.5539,0.5438,0.9641
-0.0433,-0.1135,-0.8830,0.6416,-0.5093
-0.5877,-0.4681,1.0436,0.5650,0.2119
-0.0005,0.3014,0.3045,-0.1519,0.9342
-0.9000,-0.1207,-0.9659,-0.0851,-0.4840
-1.5622,-0.6326,-1.6858,-0.5752,0.4841
0.3628,-0.1330,-0.3622,0.3047,-0.3287
0.5848,-0.0527,0.6948,0.0703,-1.4288
-0.0490,0.0073,0.0996,-0.1466,-0.3863
0.1616,0.1397,-0.6001,-0.0884,-0.3971
-0.6894,0.1662,-0.7518,-0.9073,0.8996
0.6498,1.0089,0.1933,-0.3745,-0.1452
-1.3234,0.3618,0.3203,-0.4921,-0.9023
1.0004,-0.1698,-0.7479,0.6416,-0.1671
-0.8395,-0.9474,-0.3470,-0.0557,-0.6338
0.4268,-0.1110,1.1689,-0.2738,0.7509
-0.0807,-0.4627,1.2094,-0.3431,0.9540
0.2138,-0.6690,-0.0633,0.3719,0.3513
-0.8978,0.7219,0.1337,0.1107,0.7572
0.2145,-0.8754,-0.6399,0.3623,0.5494
0.2078,0.0015,0.5107,0.4426,-0.0045
1.1248,0.3651,0.5390,-0.1367,0.6089
0.1494,-0.2354,-0.0115,-1.0091,1.7137
-0.6370,-0.5054,1.8118,-1.4709,-0.4894
-1.0075,-0.3817,0.1518,-0.0684,-0.6619
1.9312,-0.6540,-0.4602,-0.2771,0.0466
1.3807,-1.0924,-0.6525,-0.2492,-2.0015
1.2739,-0.3275,-0.2031,-0.6043,1.6238
0.6083,1.0535,1.4063,0.0396,0.7907
-0.4981,0.9333,0.8466,0.7903,1.1766
0.2747,-0.3655,1.0442,-0.1963,0.2388
-0.8137,-0.0719,-0.6038,0.3425,-0.6204
0.4327,-0.9436,-0.2021,0.3293,-0.4477
0.6333,-0.0813,-0.8969,1.3762,-1.5270
0.1131,0.7227,0.0085,-0.6822,-0.3139
0.1634,0.8287,0.3922,-1.4273,-0.7629
-1.9403,0.0544,-0.7159,-0.1681,-0.3064
-0.3059,0.5044,-0.6704,0.1878,0.7883
-0.6870,-0.3047,-2.1470,-0.5091,-0.3221
0.7641,1.0941,0.5063,0.4055,1.2518
0.3756,-0.0970,-0.2688,0.8947,0.5015
1.0726,0.1816,0.0666,0.2287,-0.3456
-1.1042,0.5007,-0.8400,2.2939,0.4079
0.2820,0.3076,-0.0766,1.1940,-0.2846
1.3246,1.5287,-0.6732,0.1773,-0.6384
-0.8005,-0.2427,-1.0045,0.7359,0.2986
